id,last,first,state,phone,email,gradyear,gpa,program
24617,Hoover,Lieselotte,Texas,(979) 555-272,lhoover@alumni.rouxacademy.com,2007,2.71,Fine Art and Visual Culture
24760,Oconnor,Wei,Texas,(972) 555-219,woconnor@alumni.rouxacademy.com,2009,2.56,Fine Art and Visual Culture
24844,Buchanan,Collette,Kentucky,(606) 555-735,cbuchanan@alumni.rouxacademy.com,2002,2.69,Fine Art and Visual Culture
25007,Moon,Lilian,Oregon,(971) 555-960,lmoon@alumni.rouxacademy.com,2001,2.38,Animation
25074,Davis,Jacquelin,Florida,(863) 555-159,jdavis2@alumni.rouxacademy.com,2006,2.78,Fine Art and Visual Culture
25165,Hull,Rudy,California,(415) 555-557,rhull3@alumni.rouxacademy.com,2004,3.22,Animation
25296,Melendez,Paris,New York,(929) 555-724,pmelendez2@alumni.rouxacademy.com,2003,2.56,Fine Art and Visual Culture
25324,Blair,Johnny,California,(949) 555-785,jblair@alumni.rouxacademy.com,2011,2.31,Fashion and Textile Design
25325,Phelps,Nadine,Utah,(801) 555-092,nphelps@alumni.rouxacademy.com,2005,2.72,Animation
25389,Becker,Rosalind,California,(626) 555-030,rbecker2@alumni.rouxacademy.com,2004,3.58,Animation
25441,Beck,Melita,New York,(631) 555-806,mbeck@alumni.rouxacademy.com,2009,2.89,Graphic Design
25448,Buck,Veta,Tennessee,(615) 555-718,vbuck@alumni.rouxacademy.com,2001,2.39,Photography
25606,Mayer,Carl,Texas,(214) 555-507,cmayer@alumni.rouxacademy.com,2001,2.01,Graphic Design
25873,Miranda,Carline,Illinois,(618) 555-903,cmiranda@alumni.rouxacademy.com,2006,2.94,Graphic Design
25888,Donaldson,Madalene,Minnesota,(952) 555-575,mdonaldson@alumni.rouxacademy.com,2007,2.77,Fine Art and Visual Culture
25949,Mayer,Miriam,Nebraska,(531) 555-022,mmayer@alumni.rouxacademy.com,2004,3.27,Fashion and Textile Design
25977,Price,Anastasia,Missouri,(573) 555-009,aprice@alumni.rouxacademy.com,2006,3.75,Fine Art and Visual Culture
25988,Whitaker,Thuy,Colorado,(720) 555-331,twhitaker@alumni.rouxacademy.com,2002,2.53,Graphic Design
26054,Bright,Beverly,Louisiana,(337) 555-691,bbright@alumni.rouxacademy.com,2005,2.87,Fine Art and Visual Culture
26469,Stevens,Winifred,Indiana,(219) 555-805,wstevens@alumni.rouxacademy.com,2009,2.4,Graphic Design
26500,Martin,Mayme,Florida,(386) 555-539,mmartin2@alumni.rouxacademy.com,2001,3.05,Graphic Design
26520,Yates,Ligia,Texas,(512) 555-790,lyates@alumni.rouxacademy.com,2010,2.54,Fashion and Textile Design
26621,Hunter,Tara,Illinois,(815) 555-044,thunter@alumni.rouxacademy.com,2006,2.63,Fine Art and Visual Culture
26626,Burris,Ramon,Hawaii,(808) 555-953,rburris@alumni.rouxacademy.com,2002,2.38,Animation
26841,Le,Jamaal,Florida,(561) 555-293,jle@alumni.rouxacademy.com,2005,3.65,Fine Art and Visual Culture
26937,Joyce,Marty,Florida,(904) 555-465,mjoyce@alumni.rouxacademy.com,2011,2.75,Photography
27134,Ross,Wes,Texas,(979) 555-852,wross@alumni.rouxacademy.com,2006,3.42,Photography
27215,Wong,Abel,Arizona,(928) 555-774,awong@alumni.rouxacademy.com,2000,2.75,Photography
27263,Whitehead,Shenna,Florida,(407) 555-308,swhitehead@alumni.rouxacademy.com,2010,3.9,Graphic Design
27444,Johnson,Ma,Oklahoma,(580) 555-685,mjohnson2@alumni.rouxacademy.com,2001,3.17,Fashion and Textile Design
27530,Jones,Kyung,Minnesota,(507) 555-684,kjones@alumni.rouxacademy.com,2001,2.57,Fine Art and Visual Culture
27555,Browning,Una,Texas,(979) 555-663,ubrowning@alumni.rouxacademy.com,2006,3.92,Fine Art and Visual Culture
28147,Jones,Toby,Texas,(940) 555-686,tjones@alumni.rouxacademy.com,2010,2.93,Fashion and Textile Design
28186,Cabrera,Willette,Massachusetts,(857) 555-046,wcabrera@alumni.rouxacademy.com,2006,3.46,Animation
28439,Vazquez,Deon,Washington,(360) 555-564,dvazquez@alumni.rouxacademy.com,2007,3.7,Fine Art and Visual Culture
28516,Barber,Jinny,Virginia,(804) 555-987,jbarber2@alumni.rouxacademy.com,2009,2.27,Graphic Design
28637,Bauer,Jose,Missouri,(314) 555-168,jbauer2@alumni.rouxacademy.com,2004,2.98,Fine Art and Visual Culture
28871,Foley,Blanch,Texas,(936) 555-353,bfoley3@alumni.rouxacademy.com,2007,3.74,Animation
29030,Vazquez,Christopher,California,(442) 555-801,cvazquez3@alumni.rouxacademy.com,2008,3.15,Fashion and Textile Design
29037,Bell,Penni,Mississippi,(228) 555-936,pbell@alumni.rouxacademy.com,2006,2.48,Fine Art and Visual Culture
29049,Koch,Albertha,Washington,(509) 555-567,akoch@alumni.rouxacademy.com,2002,2.05,Animation
29168,Logan,Thomas,Pennsylvania,(717) 555-884,tlogan@alumni.rouxacademy.com,2004,3.5,Animation
29288,Bradshaw,Latanya,Iowa,(641) 555-695,lbradshaw2@alumni.rouxacademy.com,2001,3.3,Photography
29441,Matthews,Viki,Texas,(936) 555-434,vmatthews@alumni.rouxacademy.com,2008,3.54,Photography
29463,Martinez,Awilda,Alabama,(334) 555-822,amartinez@alumni.rouxacademy.com,2007,2.91,Fashion and Textile Design
29481,Lynn,Leone,Tennessee,(865) 555-062,llynn@alumni.rouxacademy.com,2010,2.88,Fashion and Textile Design
29482,Ferguson,Elisabeth,Ohio,(216) 555-174,eferguson@alumni.rouxacademy.com,2008,3.52,Fashion and Textile Design
29535,Lancaster,Luba,California,(442) 555-024,llancaster@alumni.rouxacademy.com,2007,3.65,Animation
29710,Morrow,Louann,California,(657) 555-420,lmorrow2@alumni.rouxacademy.com,2003,2.91,Fine Art and Visual Culture
29824,Jarvis,Karima,Michigan,(231) 555-358,kjarvis@alumni.rouxacademy.com,2007,3.27,Fashion and Textile Design
29949,Cash,Kylee,Vermont,(802) 555-168,kcash@alumni.rouxacademy.com,2000,2.65,Fine Art and Visual Culture
29967,Parker,Estefana,Illinois,(773) 555-835,eparker@alumni.rouxacademy.com,2010,2.69,Graphic Design
30021,Benton,Lanelle,Kentucky,(502) 555-402,lbenton3@alumni.rouxacademy.com,2011,2.47,Fashion and Textile Design
30122,Kelly,Myrle,Pennsylvania,(724) 555-416,mkelly@alumni.rouxacademy.com,2001,2.9,Photography
30126,Cruz,Mohamed,California,(951) 555-045,mcruz3@alumni.rouxacademy.com,2006,3.46,Fine Art and Visual Culture
30200,Farrell,Benny,Texas,(979) 555-985,bfarrell@alumni.rouxacademy.com,2003,2.23,Graphic Design
30290,Arnold,Jasmin,Illinois,(224) 555-017,jarnold@alumni.rouxacademy.com,2007,3.62,Fashion and Textile Design
30317,Wells,Ray,Massachusetts,(857) 555-823,rwells2@alumni.rouxacademy.com,2008,2.94,Photography
30351,Chapman,Veta,Arizona,(520) 555-921,vchapman@alumni.rouxacademy.com,2001,3.16,Graphic Design
30391,Cervantes,Myriam,Florida,(754) 555-545,mcervantes@alumni.rouxacademy.com,2004,3.25,Fashion and Textile Design
30437,Gentry,Melody,New Jersey,(732) 555-706,mgentry2@alumni.rouxacademy.com,2011,3.21,Photography
30582,Villarreal,Soon,Minnesota,(763) 555-345,svillarreal@alumni.rouxacademy.com,2011,3.91,Fashion and Textile Design
30645,Shepard,Codi,Pennsylvania,(412) 555-978,cshepard@alumni.rouxacademy.com,2011,2.6,Fashion and Textile Design
30688,Finch,Olivia,Maryland,(240) 555-084,ofinch@alumni.rouxacademy.com,2011,2.91,Animation
30745,Anthony,Bree,Indiana,(317) 555-666,banthony2@alumni.rouxacademy.com,2003,3.96,Fashion and Textile Design
30807,Weeks,Mira,Georgia,(470) 555-475,mweeks@alumni.rouxacademy.com,2010,3.41,Fine Art and Visual Culture
30846,Jacobson,Jackelyn,New York,(347) 555-865,jjacobson@alumni.rouxacademy.com,2011,2.45,Animation
30903,Hunt,Maryellen,Missouri,(314) 555-473,mhunt@alumni.rouxacademy.com,2001,3.52,Fashion and Textile Design
31107,Giles,Micaela,Oklahoma,(539) 555-869,mgiles@alumni.rouxacademy.com,2007,3.8,Graphic Design
31119,Beck,Mariana,Wisconsin,(414) 555-912,mbeck2@alumni.rouxacademy.com,2000,3.44,Fashion and Textile Design
31169,Harmon,Melita,Minnesota,(507) 555-891,mharmon@alumni.rouxacademy.com,2004,2.27,Graphic Design
31238,Boyle,Bobby,California,(559) 555-143,bboyle@alumni.rouxacademy.com,2011,3.65,Fine Art and Visual Culture
31349,Huff,Allene,Kansas,(913) 555-599,ahuff@alumni.rouxacademy.com,2009,2.15,Animation
31366,Lewis,Anitra,Minnesota,(952) 555-336,alewis3@alumni.rouxacademy.com,2010,2.02,Graphic Design
31538,Kemp,Virgil,New Jersey,(856) 555-606,vkemp@alumni.rouxacademy.com,2011,2.34,Photography
31541,Hale,Belia,Iowa,(712) 555-231,bhale@alumni.rouxacademy.com,2007,3.47,Animation
31566,Copeland,Alesha,Texas,(361) 555-491,acopeland2@alumni.rouxacademy.com,2009,3.73,Animation
31642,Bradley,Ernestina,Illinois,(309) 555-945,ebradley@alumni.rouxacademy.com,2003,3.72,Animation
31781,Duran,Geoffrey,Pennsylvania,(412) 555-512,gduran@alumni.rouxacademy.com,2004,3.46,Photography
31880,Mcmahon,Nell,Florida,(239) 555-989,nmcmahon@alumni.rouxacademy.com,2000,2.78,Graphic Design
31906,Stephens,Connie,Texas,(956) 555-368,cstephens@alumni.rouxacademy.com,2003,3.08,Fine Art and Visual Culture
31952,Jefferson,Marinda,New York,(315) 555-456,mjefferson@alumni.rouxacademy.com,2008,3.53,Animation
32101,Carter,Janessa,Pennsylvania,(724) 555-816,jcarter@alumni.rouxacademy.com,2011,3.11,Photography
32113,Robles,Monte,Alaska,(907) 555-280,mrobles@alumni.rouxacademy.com,2001,3.3,Photography
32162,Clay,Sol,California,(831) 555-991,sclay@alumni.rouxacademy.com,2004,2.1,Animation
32363,Nieves,Ernest,Texas,(915) 555-543,enieves@alumni.rouxacademy.com,2003,3.08,Fine Art and Visual Culture
32399,Gilbert,Domonique,Massachusetts,(413) 555-545,dgilbert@alumni.rouxacademy.com,2005,2.39,Graphic Design
32450,Pennington,Augusta,Florida,(561) 555-840,apennington@alumni.rouxacademy.com,2011,3.96,Graphic Design
32550,Lewis,Sid,Georgia,(706) 555-334,slewis@alumni.rouxacademy.com,2005,3.03,Graphic Design
32643,Morris,Billie,Michigan,(248) 555-794,bmorris@alumni.rouxacademy.com,2011,3.27,Graphic Design
32723,Love,Sydney,North Carolina,(828) 555-968,slove@alumni.rouxacademy.com,2006,2.13,Graphic Design
32751,Bass,Tameika,Arizona,(928) 555-642,tbass@alumni.rouxacademy.com,2004,3.35,Graphic Design
32788,Greer,Douglass,Arkansas,(501) 555-483,dgreer2@alumni.rouxacademy.com,2010,3.26,Graphic Design
32842,Schmidt,Cicely,Arizona,(480) 555-961,cschmidt2@alumni.rouxacademy.com,2011,3.46,Photography
32971,David,Carin,California,(760) 555-814,cdavid@alumni.rouxacademy.com,2008,2.33,Animation
32977,Ayers,Jeni,Washington,(360) 555-659,jayers2@alumni.rouxacademy.com,2005,3.47,Fashion and Textile Design
32989,Hatfield,Vivan,Washington D.C.,(202) 555-388,vhatfield@alumni.rouxacademy.com,2010,3.98,Fine Art and Visual Culture
33190,Oliver,Karrie,Illinois,(872) 555-099,koliver@alumni.rouxacademy.com,2007,3.04,Graphic Design
33258,Drake,Ebonie,California,(559) 555-993,edrake@alumni.rouxacademy.com,2006,2.26,Animation
33326,Lester,Marian,Ohio,(937) 555-573,mlester@alumni.rouxacademy.com,2010,2.39,Graphic Design
33394,Christian,Latasha,Virginia,(540) 555-937,lchristian@alumni.rouxacademy.com,2004,3.11,Fashion and Textile Design
33424,Mercado,Earlean,Florida,(850) 555-668,emercado@alumni.rouxacademy.com,2003,3.54,Fashion and Textile Design
33470,Frazier,Lavina,California,(805) 555-153,lfrazier@alumni.rouxacademy.com,2002,3.86,Fashion and Textile Design
33530,Lindsay,Germaine,Illinois,(773) 555-985,glindsay@alumni.rouxacademy.com,2006,3.54,Fashion and Textile Design
33640,Murray,Janiece,Indiana,(574) 555-493,jmurray@alumni.rouxacademy.com,2000,2.37,Animation
33736,Freeman,Candida,Georgia,(706) 555-580,cfreeman@alumni.rouxacademy.com,2004,2.4,Graphic Design
33973,Branch,Candi,Massachusetts,(978) 555-032,cbranch@alumni.rouxacademy.com,2007,3.1,Graphic Design
33980,Haley,Mittie,Massachusetts,(781) 555-752,mhaley@alumni.rouxacademy.com,2003,3.97,Fashion and Textile Design
34114,Malone,Beatrice,Missouri,(816) 555-655,bmalone@alumni.rouxacademy.com,2001,3.31,Animation
34375,Greene,Martine,Florida,(954) 555-350,mgreene@alumni.rouxacademy.com,2008,3.73,Photography
34378,Burks,Larry,New York,(315) 555-136,lburks@alumni.rouxacademy.com,2009,3.41,Fashion and Textile Design
34440,Holden,Emily,Vermont,(802) 555-853,eholden2@alumni.rouxacademy.com,2009,3.73,Graphic Design
34456,Townsend,Lynsey,Minnesota,(952) 555-401,ltownsend@alumni.rouxacademy.com,2000,2.27,Fine Art and Visual Culture
34614,Cain,Bernadine,New Jersey,(551) 555-794,bcain@alumni.rouxacademy.com,2001,3.47,Fine Art and Visual Culture
34631,Holman,Karlyn,Virginia,(276) 555-513,kholman2@alumni.rouxacademy.com,2005,2.87,Graphic Design
34897,Pate,Aurore,Arizona,(520) 555-181,apate@alumni.rouxacademy.com,2010,3.08,Animation
34905,Rush,Magdalen,Florida,(727) 555-858,mrush2@alumni.rouxacademy.com,2002,2.63,Graphic Design
34917,Kelley,Gale,Michigan,(231) 555-254,gkelley@alumni.rouxacademy.com,2004,2.04,Graphic Design
35042,Crawford,Bernice,Iowa,(319) 555-818,bcrawford@alumni.rouxacademy.com,2004,3.64,Photography
35077,Juarez,Ben,Michigan,(810) 555-101,bjuarez@alumni.rouxacademy.com,2009,3.5,Graphic Design
35349,Ortega,Whitley,Indiana,(812) 555-645,wortega@alumni.rouxacademy.com,2011,3.28,Animation
35644,Stewart,Porsche,New York,(212) 555-099,pstewart@alumni.rouxacademy.com,2006,2.25,Graphic Design
35678,English,Keneth,Michigan,(734) 555-327,kenglish2@alumni.rouxacademy.com,2010,3.77,Animation
35706,Madden,Lea,Maryland,(301) 555-133,lmadden2@alumni.rouxacademy.com,2006,2.07,Fine Art and Visual Culture
35722,Willis,Jama,Connecticut,(860) 555-345,jwillis@alumni.rouxacademy.com,2011,2.45,Photography
35762,Roy,Fawn,West Virginia,(681) 555-602,froy@alumni.rouxacademy.com,2009,2.62,Animation
35860,House,Don,Virginia,(540) 555-232,dhouse@alumni.rouxacademy.com,2006,2.88,Photography
36065,Flowers,Genny,Pennsylvania,(814) 555-790,gflowers@alumni.rouxacademy.com,2000,2.3,Photography
36135,Fuller,Irwin,Missouri,(573) 555-941,ifuller@alumni.rouxacademy.com,2000,3.7,Fine Art and Visual Culture
36261,Kirby,Mitchell,Arizona,(520) 555-046,mkirby2@alumni.rouxacademy.com,2001,2.53,Graphic Design
36330,Reyes,Shae,Kentucky,(502) 555-499,sreyes2@alumni.rouxacademy.com,2008,2.22,Photography
36660,Riggs,Kerstin,New York,(212) 555-199,kriggs@alumni.rouxacademy.com,2000,2.69,Fine Art and Visual Culture
36809,Stewart,Lauryn,Michigan,(269) 555-081,lstewart@alumni.rouxacademy.com,2009,3.67,Fine Art and Visual Culture
36890,Cobb,Elvie,New Jersey,(856) 555-991,ecobb@alumni.rouxacademy.com,2011,3.09,Fashion and Textile Design
36897,Meyer,Filiberto,Florida,(904) 555-446,fmeyer@alumni.rouxacademy.com,2004,3.3,Graphic Design
36965,Sexton,Josphine,New Jersey,(848) 555-147,jsexton@alumni.rouxacademy.com,2004,3.48,Fashion and Textile Design
37017,Webb,August,Wisconsin,(414) 555-399,awebb@alumni.rouxacademy.com,2003,3.24,Fashion and Textile Design
37070,Whitney,Kattie,Wisconsin,(920) 555-186,kwhitney2@alumni.rouxacademy.com,2000,2.28,Photography
37090,Buck,Carey,Maryland,(443) 555-250,cbuck@alumni.rouxacademy.com,2000,3.72,Animation
37091,Peterson,Fernande,North Carolina,(919) 555-600,fpeterson@alumni.rouxacademy.com,2005,3.1,Fashion and Textile Design
37135,Boyer,Raylene,California,(310) 555-673,rboyer2@alumni.rouxacademy.com,2010,2.74,Photography
37311,Martin,Anette,Kentucky,(859) 555-409,amartin2@alumni.rouxacademy.com,2001,3.07,Fashion and Textile Design
37361,Pitts,Antonia,Nevada,(702) 555-177,apitts2@alumni.rouxacademy.com,2003,3.61,Graphic Design
37445,Burgess,Terina,Michigan,(231) 555-521,tburgess@alumni.rouxacademy.com,2009,2.85,Graphic Design
37512,Randall,Avery,California,(650) 555-479,arandall2@alumni.rouxacademy.com,2011,2.98,Graphic Design
37545,Gonzales,Yanira,Arizona,(602) 555-332,ygonzales@alumni.rouxacademy.com,2011,3.93,Graphic Design
37702,Bush,Nakita,Texas,(210) 555-515,nbush@alumni.rouxacademy.com,2004,2.23,Animation
37824,Macdonald,Piper,Massachusetts,(774) 555-820,pmacdonald@alumni.rouxacademy.com,2009,2.95,Photography
37935,Bradley,Elsa,New Jersey,(848) 555-846,ebradley2@alumni.rouxacademy.com,2011,3.35,Fashion and Textile Design
37999,Schultz,Jody,Montana,(406) 555-079,jschultz2@alumni.rouxacademy.com,2000,3.22,Graphic Design
38306,Franco,Dorthy,Wisconsin,(920) 555-977,dfranco@alumni.rouxacademy.com,2005,2.54,Photography
38381,Sellers,Aide,Ohio,(330) 555-227,asellers2@alumni.rouxacademy.com,2006,3.09,Animation
38391,Griffith,Catina,Michigan,(248) 555-445,cgriffith@alumni.rouxacademy.com,2001,3.3,Fashion and Textile Design
38430,Tanner,Pasquale,Washington,(253) 555-837,ptanner@alumni.rouxacademy.com,2008,3.06,Animation
38557,Mack,Cathie,Wisconsin,(608) 555-107,cmack@alumni.rouxacademy.com,2003,2.65,Fine Art and Visual Culture
38580,Lancaster,Florentino,Pennsylvania,(717) 555-381,flancaster@alumni.rouxacademy.com,2004,3.98,Graphic Design
38582,Tyson,Juanita,California,(424) 555-816,jtyson2@alumni.rouxacademy.com,2006,2.21,Graphic Design
38610,Cortez,Chi,Oklahoma,(539) 555-174,ccortez@alumni.rouxacademy.com,2006,3.99,Animation
38958,Randolph,Inell,Ohio,(440) 555-212,irandolph@alumni.rouxacademy.com,2002,2.84,Animation
39046,Salas,Hayden,Nebraska,(402) 555-494,hsalas@alumni.rouxacademy.com,2007,3.41,Graphic Design
39106,Palmer,Lucie,Washington D.C.,(202) 555-010,lpalmer@alumni.rouxacademy.com,2004,2.29,Animation
39139,Carr,Denise,Ohio,(513) 555-532,dcarr@alumni.rouxacademy.com,2000,2.62,Animation
39184,Osborn,Cathy,Michigan,(906) 555-453,cosborn@alumni.rouxacademy.com,2007,2.1,Graphic Design
39280,Mcgee,Cathrine,Nevada,(775) 555-275,cmcgee2@alumni.rouxacademy.com,2009,2.4,Fashion and Textile Design
39355,Gaines,Migdalia,Tennessee,(931) 555-716,mgaines@alumni.rouxacademy.com,2000,3.79,Graphic Design
39597,Todd,Dot,Arkansas,(870) 555-544,dtodd2@alumni.rouxacademy.com,2004,2.39,Graphic Design
39730,Bowen,Julissa,Massachusetts,(617) 555-624,jbowen@alumni.rouxacademy.com,2001,2.37,Fine Art and Visual Culture
39837,Richards,Gail,Ohio,(567) 555-426,grichards2@alumni.rouxacademy.com,2006,2.27,Photography
39856,Everett,Tressa,Florida,(954) 555-332,teverett@alumni.rouxacademy.com,2011,3.5,Fashion and Textile Design
39995,Leonard,Hyman,Georgia,(678) 555-847,hleonard@alumni.rouxacademy.com,2011,2.39,Graphic Design
40234,Terry,Taylor,Oregon,(503) 555-475,tterry@alumni.rouxacademy.com,2005,2.16,Fashion and Textile Design
40439,Huber,Jake,West Virginia,(681) 555-953,jhuber2@alumni.rouxacademy.com,2001,2.31,Photography
40474,Patton,Pierre,Missouri,(573) 555-834,ppatton@alumni.rouxacademy.com,2004,2.7,Photography
40525,Dennis,Barrett,Georgia,(912) 555-794,bdennis@alumni.rouxacademy.com,2006,2.6,Graphic Design
40578,Decker,Rene,Texas,(682) 555-986,rdecker@alumni.rouxacademy.com,2011,3.43,Animation
40597,Barrett,Nelda,Michigan,(586) 555-118,nbarrett@alumni.rouxacademy.com,2005,2.25,Animation
40777,Thornton,Cecilia,New York,(716) 555-264,cthornton@alumni.rouxacademy.com,2005,2.13,Photography
41161,Oneil,Shaquana,Alabama,(251) 555-604,soneil@alumni.rouxacademy.com,2000,3.7,Animation
41228,Knox,Malik,Ohio,(216) 555-109,mknox@alumni.rouxacademy.com,2002,2.03,Fine Art and Visual Culture
41352,Sullivan,Alec,Colorado,(719) 555-963,asullivan@alumni.rouxacademy.com,2001,2.62,Photography
41385,Zamora,Frederick,New York,(607) 555-279,fzamora@alumni.rouxacademy.com,2002,3.35,Animation
41512,Riddle,Jonie,North Carolina,(252) 555-563,jriddle2@alumni.rouxacademy.com,2000,3.18,Photography
41622,Hopper,Long,California,(562) 555-140,lhopper@alumni.rouxacademy.com,2004,3.45,Fine Art and Visual Culture
41636,Small,Chantay,Texas,(940) 555-625,csmall3@alumni.rouxacademy.com,2008,2.03,Animation
41673,Norman,Lacy,Virginia,(757) 555-406,lnorman2@alumni.rouxacademy.com,2001,2.03,Fine Art and Visual Culture
41719,Ray,Lucy,West Virginia,(681) 555-057,lray@alumni.rouxacademy.com,2003,2.72,Fine Art and Visual Culture
41849,Guthrie,Joyce,New Jersey,(609) 555-442,jguthrie@alumni.rouxacademy.com,2005,2.4,Fashion and Textile Design
41865,Hatfield,Valencia,Pennsylvania,(484) 555-017,vhatfield2@alumni.rouxacademy.com,2010,3.09,Fine Art and Visual Culture
41971,Bird,Willy,Ohio,(513) 555-938,wbird@alumni.rouxacademy.com,2005,2.05,Fashion and Textile Design
42080,Knox,Harriett,Iowa,(515) 555-688,hknox@alumni.rouxacademy.com,2004,3.98,Animation
42365,Meyer,Charles,Texas,(210) 555-828,cmeyer@alumni.rouxacademy.com,2009,2.29,Animation
42488,Dyer,Ollie,South Carolina,(843) 555-121,odyer@alumni.rouxacademy.com,2010,2.45,Fine Art and Visual Culture
42556,Foley,Flor,Indiana,(260) 555-698,ffoley@alumni.rouxacademy.com,2007,2.99,Fine Art and Visual Culture
42567,Andrews,Shirl,Ohio,(513) 555-494,sandrews@alumni.rouxacademy.com,2001,3.91,Fine Art and Visual Culture
42574,Tate,Farrah,Kansas,(785) 555-896,ftate2@alumni.rouxacademy.com,2002,2.74,Fine Art and Visual Culture
42576,Durham,Lilly,Florida,(954) 555-374,ldurham@alumni.rouxacademy.com,2008,2.66,Animation
42640,Knight,Josiah,New York,(646) 555-196,jknight@alumni.rouxacademy.com,2007,2.3,Graphic Design
42668,Figueroa,Candyce,Florida,(941) 555-155,cfigueroa@alumni.rouxacademy.com,2004,2.23,Fine Art and Visual Culture
42776,Gordon,Nelia,Texas,(817) 555-632,ngordon@alumni.rouxacademy.com,2009,3.17,Graphic Design
42814,Jackson,Rich,Kentucky,(606) 555-868,rjackson@alumni.rouxacademy.com,2010,3.12,Photography
42985,Bryant,Xavier,Texas,(832) 555-170,xbryant@alumni.rouxacademy.com,2000,2.44,Animation
